22.5911 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1366, 768]. Using actual size
257.9687 	DATA 	round 2 - trial 95 - throw: 3to1 - UBALL
260.9430 	DATA 	Keypress: b
260.9437 	DATA 	Keypress: b
260.9439 	DATA 	Keypress: b
261.0909 	DATA 	Keypress: b
261.1425 	DATA 	round 2 - trial 96 - throw: 1to3 - UBALL
265.1933 	DATA 	Keypress: c
265.1939 	DATA 	Keypress: c
265.3928 	DATA 	round 2 - trial 97 - throw: 3to1 - UBALL
268.9205 	DATA 	Keypress: b
268.9212 	DATA 	Keypress: b
268.9215 	DATA 	Keypress: b
268.9219 	DATA 	Keypress: b
269.1200 	DATA 	round 2 - trial 98 - throw: 1to3 - UBALL
272.6733 	DATA 	Keypress: c
272.6740 	DATA 	Keypress: c
272.8338 	DATA 	Keypress: c
272.8728 	DATA 	round 2 - trial 99 - throw: 3to1 - UBALL
275.4053 	DATA 	Keypress: b
275.4059 	DATA 	Keypress: b
275.4061 	DATA 	Keypress: b
275.4065 	DATA 	Keypress: b
275.6048 	DATA 	round 2 - trial 100 - throw: 1to3 - UBALL
278.0355 	DATA 	Keypress: c
278.2349 	DATA 	round 2 - trial 101 - throw: 3to1 - UBALL
281.9472 	DATA 	Keypress: c
281.9477 	DATA 	Keypress: c
282.1467 	DATA 	round 2 - trial 102 - throw: 1to3 - UBALL
283.6426 	DATA 	Keypress: c
283.8419 	DATA 	round 2 - trial 103 - throw: 3to1 - UBALL
287.4880 	DATA 	Keypress: b
287.4885 	DATA 	Keypress: b
287.6875 	DATA 	round 2 - trial 104 - throw: 1to3 - UBALL
291.2732 	DATA 	Keypress: c
291.2738 	DATA 	Keypress: c
291.4727 	DATA 	round 2 - trial 105 - throw: 3to1 - UBALL
294.1153 	DATA 	Keypress: b
294.1159 	DATA 	Keypress: b
294.1162 	DATA 	Keypress: b
294.1165 	DATA 	Keypress: b
294.1167 	DATA 	Keypress: b
294.1876 	DATA 	Keypress: b
294.3148 	DATA 	round 2 - trial 106 - throw: 1to3 - UBALL
297.2009 	DATA 	Keypress: b
297.2016 	DATA 	Keypress: b
297.2018 	DATA 	Keypress: c
297.4004 	DATA 	round 2 - trial 107 - throw: 3to1 - UBALL
300.6485 	DATA 	Keypress: b
300.6492 	DATA 	Keypress: b
300.8479 	DATA 	round 2 - trial 108 - throw: 1to3 - UBALL
303.9560 	DATA 	Keypress: c
304.1552 	DATA 	round 2 - trial 109 - throw: 3to1 - UBALL
307.7239 	DATA 	Keypress: c
307.8839 	DATA 	Keypress: b
307.9234 	DATA 	round 2 - trial 110 - throw: 1to3 - UBALL
308.1312 	DATA 	Keypress: b
309.5678 	DATA 	round 2 - trial 111 - throw: 3to1 - UBALL
309.7785 	DATA 	Keypress: c
313.3646 	DATA 	Keypress: b
313.3652 	DATA 	Keypress: b
313.5064 	DATA 	Keypress: c
313.5641 	DATA 	round 2 - trial 112 - throw: 1to3 - UBALL
315.8718 	DATA 	Keypress: c
316.0713 	DATA 	round 2 - trial 113 - throw: 3to1 - UBALL
320.0854 	DATA 	Keypress: c
320.2849 	DATA 	round 2 - trial 114 - throw: 1to3 - UBALL
323.7800 	DATA 	Keypress: c
323.9795 	DATA 	round 2 - trial 115 - throw: 3to1 - UBALL
326.7203 	DATA 	Keypress: b
326.7208 	DATA 	Keypress: b
326.9197 	DATA 	round 2 - trial 116 - throw: 1to3 - UBALL
329.1510 	DATA 	Keypress: b
329.1517 	DATA 	Keypress: b
329.3504 	DATA 	round 2 - trial 117 - throw: 3to1 - UBALL
330.1158 	DATA 	Keypress: b
331.6863 	DATA 	Keypress: b
331.7471 	DATA 	Keypress: c
331.8853 	DATA 	round 2 - trial 118 - throw: 1to3 - UBALL
333.7249 	DATA 	Keypress: c
333.9243 	DATA 	round 2 - trial 119 - throw: 3to1 - UBALL
334.6260 	DATA 	Keypress: c
336.4868 	DATA 	Keypress: c
336.6860 	DATA 	round 2 - trial 120 - throw: 1to3 - UBALL
336.7470 	DATA 	Keypress: c
338.1391 	DATA 	Keypress: b
338.2108 	DATA 	round 2 - trial 121 - throw: 3to1 - UBALL
338.4283 	DATA 	Keypress: b
340.6484 	DATA 	Keypress: b
340.6489 	DATA 	Keypress: b
340.6491 	DATA 	Keypress: b
340.6683 	DATA 	Keypress: b
340.8479 	DATA 	round 2 - trial 122 - throw: 1to3 - UBALL
344.4690 	DATA 	Keypress: c
344.4699 	DATA 	Keypress: c
344.6684 	DATA 	round 2 - trial 123 - throw: 3to1 - UBALL
345.3503 	DATA 	Keypress: b
348.4808 	DATA 	Keypress: b
348.4812 	DATA 	Keypress: b
348.4816 	DATA 	Keypress: b
348.5960 	DATA 	Keypress: b
348.6801 	DATA 	round 2 - trial 124 - throw: 1to3 - UBALL
348.8843 	DATA 	Keypress: b
352.4846 	DATA 	Keypress: c
352.4854 	DATA 	Keypress: c
352.6841 	DATA 	round 2 - trial 125 - throw: 3to1 - UBALL
356.6872 	DATA 	Keypress: b
356.6878 	DATA 	Keypress: b
356.6881 	DATA 	Keypress: b
356.6885 	DATA 	Keypress: b
356.6887 	DATA 	Keypress: b
356.6893 	DATA 	Keypress: b
356.8867 	DATA 	round 2 - trial 126 - throw: 1to3 - UBALL
358.0911 	DATA 	Keypress: c
358.2627 	DATA 	round 2 - trial 127 - throw: 3to1 - UBALL
360.4295 	DATA 	Keypress: c
360.4301 	DATA 	Keypress: b
360.4305 	DATA 	Keypress: b
360.6289 	DATA 	round 2 - trial 128 - throw: 1to3 - UBALL
360.7079 	DATA 	Keypress: b
360.9961 	DATA 	Keypress: b
364.2291 	DATA 	Keypress: c
364.4286 	DATA 	round 2 - trial 129 - throw: 3to1 - UBALL
364.4669 	DATA 	Keypress: c
367.0924 	DATA 	Keypress: b
367.0930 	DATA 	Keypress: b
367.0933 	DATA 	Keypress: b
367.2588 	DATA 	Keypress: b
367.2919 	DATA 	round 2 - trial 130 - throw: 1to3 - UBALL
370.0366 	DATA 	Keypress: c
370.2361 	DATA 	round 2 - trial 131 - throw: 3to1 - UBALL
370.7788 	DATA 	Keypress: c
372.7284 	DATA 	Keypress: b
372.7291 	DATA 	Keypress: b
372.7961 	DATA 	Keypress: b
372.9279 	DATA 	round 2 - trial 132 - throw: 1to3 - UBALL
373.0755 	DATA 	Keypress: b
374.5278 	DATA 	round 2 - trial 133 - throw: 3to1 - UBALL
377.8897 	DATA 	Keypress: b
377.8903 	DATA 	Keypress: b
377.8905 	DATA 	Keypress: b
377.8909 	DATA 	Keypress: b
390.6224 	DATA 	END
